Participant Id,Condition,Model,AppId,Complexity,Phase,Trial Index,Instance Id,XAIType,Tested w/ XAI,Time,Log(time),Response,AI prediction,DT prediction,LR prediction,Explainer prediction,Response==AI,Response==DT,Response==LR,Response==Explainer,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,Changed amount (normalized),Absolute changed amount (normalized),DT prediction (CF),LR prediction (CF),AI prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI distance to boundary,Condition:Complexity,Factor Recall Accuracy,DT Overall Recall Accuracy,Combined Failure,Mean(Response==AI),Mean(changed AI prediction),Median time,Time and Performance < 20th percentile,Time < k percentile
5f4bd69cacc7c47c56d50599,DT+LR,mlp,wine_quality,high,counterfactual,38,311,LR,w/ XAI,24.255,3.1886227817,,0,0,0,0,,,,,4,pH,numeric,3.4,3,-0.4,-0.606060606,0.6060606061,0,1,1,0,1,1,0,0.19712472,Hybrid:high,0.5714285714,0,False,0.7,0.575,11.211,0,0
5f4bd69cacc7c47c56d50599,DT+LR,mlp,wine_quality,high,counterfactual,39,312,LR,w/ XAI,55.478,4.0159865458,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.41,0.96,0.55,0.7530120482,0.7530120482,1,1,1,0,0,0,1,0.46049982,Hybrid:high,0.5714285714,0,False,0.7,0.575,11.211,0,0
5f4bd69cacc7c47c56d50599,DT+LR,mlp,wine_quality,high,counterfactual,40,270,LR,w/ XAI,18.2,2.9014215941,,0,0,1,1,,,,,4,pH,numeric,3.1,3,-0.1,-0.151515152,0.1515151515,0,1,0,0,1,1,1,0.15938455,Hybrid:high,0.5714285714,0,False,0.7,0.575,11.211,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,1,271,DT,w/o XAI,157.492,5.0593746633,-80,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.49441612,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,2,327,DT,w/ XAI,94.239,4.5458341086,-100,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0.37994123,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,3,340,DT,w/o XAI,45.271,3.8126666509,-80,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0.3003059,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,4,344,DT,w/o XAI,38.857,3.6598882408,60,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.3236308,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,5,100,DT,w/o XAI,26.598,3.280836025,60,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0.24907088,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,6,315,DT,w/o XAI,15.262,2.7253660789,20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.30369848,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,7,393,DT,w/ XAI,120.566,4.7921973208,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.018413723,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,8,114,DT,w/ XAI,17.64,2.8701690506,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.419769,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,9,113,DT,w/ XAI,21.26,3.0568273729,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.47243923,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,10,289,DT,w/ XAI,17.955,2.8878686277,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.47001082,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,11,326,DT,w/o XAI,21.439,3.0652116933,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.41523683,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,12,124,DT,w/ XAI,61.255,4.1150454787,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.49451762,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,13,221,DT,w/ XAI,18.039,2.8925360807,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.45795614,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,14,85,DT,w/o XAI,19.209,2.9553789192,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.4642923,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,15,384,DT,w/o XAI,12.243,2.5049543451,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.30967593,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,16,206,DT,w/ XAI,17.043,2.8357395622,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.30976456,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,17,103,DT,w/ XAI,18.34,2.9090844668,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.4863556,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,18,264,DT,w/ XAI,23.574,3.1601444098,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.37968332,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,19,33,DT,w/ XAI,22.039,3.0928136112,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.13367617,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,20,242,DT,w/o XAI,38.181,3.6423380097,-100,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,-0.057648867,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,21,48,DT,w/ XAI,49.928,3.9105819676,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.4940328,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,22,219,DT,w/ XAI,12.665,2.5388422835,100,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,0.44441366,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,23,30,DT,w/ XAI,24.185,3.1857326063,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.49123096,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,24,270,DT,w/o XAI,34.501,3.5409883091,100,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,0.15938455,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,25,280,DT,w/o XAI,16.533,2.8053583836,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.47856587,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,26,397,DT,w/o XAI,14.451,2.6707636163,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.3639564,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,27,51,DT,w/ XAI,35.356,3.5654681092,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.4875552,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,28,243,DT,w/o XAI,16.318,2.792268793,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.3654728,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,29,81,DT,w/o XAI,22.075,3.0944457465,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.45906997,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,30,364,DT,w/ XAI,14.707,2.6883235709,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.49899334,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,31,50,DT,w/ XAI,23.188,3.1436349035,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.34228897,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,32,20,DT,w/o XAI,18.961,2.9423842381,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.35613686,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,33,178,DT,w/ XAI,22.411,3.1095519098,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.46293068,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,34,294,DT,w/o XAI,22.286,3.1039586786,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.20980674,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,35,385,DT,w/ XAI,35.859,3.5795945816,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.48348457,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,36,130,DT,w/o XAI,13.718,2.6187088391,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.22228205,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,37,149,DT,w/ XAI,11.568,2.4482426654,100,1,1,0,1,1,1,0,1,,,,,,,,,,,,,,,,0.15858907,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,38,180,DT,w/o XAI,14.508,2.6747002214,-100,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,0.21532118,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,39,305,DT,w/o XAI,15.971,2.7707745777,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.41147143,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,forward,40,88,DT,w/ XAI,32.845,3.4917995263,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.3242035,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,1,38,DT,w/o XAI,93.701,4.5401088615,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.76,0.55,-0.21,-0.287513691,0.2875136911,1,1,0,1,1,1,1,0.30661857,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,2,71,DT,w/ XAI,175.871,5.1697507718,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.71,0.38,-0.33,-0.451807229,0.4518072289,0,1,0,0,1,0,1,0.3525164,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,3,102,DT,w/o XAI,49.692,3.9058439544,,0,0,0,0,,,,,0,Alcohol,numeric,11,12,1,0.2564102564,0.2564102564,1,1,1,1,1,1,0,0.32533437,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,4,367,DT,w/ XAI,72.079,4.2777627397,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.68,0.38,-0.3,-0.410733844,0.4107338445,0,0,0,0,0,0,1,0.38179302,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,5,122,DT,w/o XAI,55.934,4.0241724242,,1,1,1,1,,,,,0,Alcohol,numeric,12,11,-1,-0.256410256,0.2564102564,1,0,0,0,1,0,0,0.29220343,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,6,287,DT,w/ XAI,61.047,4.1116440593,,1,1,1,1,,,,,0,Alcohol,numeric,12,11,-1,-0.256410256,0.2564102564,1,1,1,0,0,0,1,0.31521213,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,7,207,DT,w/ XAI,143.074,4.9633619789,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.35,0.57,0.22,0.3012048193,0.3012048193,0,1,1,1,0,1,1,0.37161523,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,8,349,DT,w/ XAI,90.119,4.5011310192,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.57,0.38,-0.19,-0.260131435,0.2601314348,0,0,0,0,0,0,1,0.3802982,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,9,21,DT,w/o XAI,65.206,4.1775514892,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.69,0.38,-0.31,-0.424424973,0.4244249726,0,0,0,0,0,0,1,0.49360752,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,10,129,DT,w/o XAI,36.48,3.5967641652,,1,0,1,0,,,,,3,Vinegar Taint,numeric,0.38,0.39,0.01,0.0136911281,0.0136911281,0,1,1,1,0,1,1,0.014695704,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,11,233,DT,w/o XAI,67.635,4.2141256005,,0,0,0,0,,,,,0,Alcohol,numeric,9.8,12,2.2,0.5641025641,0.5641025641,1,1,1,1,1,1,0,0.15714931,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,12,63,DT,w/ XAI,106.601,4.6690928926,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.36,0.39,0.03,0.0410733844,0.0410733844,1,1,1,0,0,0,1,0.34489727,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,13,86,DT,w/o XAI,125.275,4.8305113208,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.62,0.37,-0.25,-0.342278204,0.3422782037,1,1,0,1,1,1,1,0.3572443,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,14,117,DT,w/ XAI,35.737,3.5761865666,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.52,0.57,0.05,0.0684556407,0.0684556407,0,1,1,1,0,1,1,0.41953087,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,15,47,DT,w/ XAI,148.311,4.9993114204,,1,0,0,0,,,,,3,Vinegar Taint,numeric,0.39,0.4,0.01,0.0136911281,0.0136911281,0,0,1,1,1,1,1,0.06830722,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,16,290,DT,w/ XAI,162.743,5.0921722694,,1,0,1,0,,,,,3,Vinegar Taint,numeric,0.43,0.46,0.03,0.0410733844,0.0410733844,0,1,1,1,0,1,1,0.10857105,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,17,308,DT,w/ XAI,62.152,4.1295829976,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.24,0.39,0.15,0.2053669222,0.2053669222,0,1,1,1,0,1,1,0.45889837,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,18,195,DT,w/o XAI,49.532,3.9026189254,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.46,0.37,-0.09,-0.123220153,0.1232201533,1,0,0,1,0,1,1,0.19973099,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,19,277,DT,w/ XAI,73.032,4.2908977013,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.59,0.37,-0.22,-0.301204819,0.3012048193,1,0,0,1,0,1,1,0.4844786,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,20,235,DT,w/o XAI,135.924,4.912095906,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.28,0.57,0.29,0.3970427163,0.3970427163,0,1,1,1,0,1,1,0.4872493,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,21,9,DT,w/ XAI,53.203,3.9741147857,,1,1,1,1,,,,,0,Alcohol,numeric,12,11,-1,-0.256410256,0.2564102564,1,1,1,0,0,0,1,0.25105882,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,22,342,DT,w/ XAI,152.99,5.0303725598,,1,0,0,0,,,,,3,Vinegar Taint,numeric,0.41,0.5,0.09,0.1232201533,0.1232201533,0,0,0,1,1,1,0,0.074326634,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,23,304,DT,w/ XAI,40.855,3.7100292128,,1,1,1,1,,,,,0,Alcohol,numeric,13,11,-2,-0.512820513,0.5128205128,1,1,1,0,0,0,1,0.4944734,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,24,181,DT,w/o XAI,85.032,4.4430276562,,0,0,0,0,,,,,0,Alcohol,numeric,9.3,11,1.7,0.4358974359,0.4358974359,0,0,0,0,0,0,1,0.48993146,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,25,144,DT,w/ XAI,68.736,4.2302730794,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.3,0.57,0.27,0.36966046,0.36966046,0,1,1,1,0,1,1,0.41543674,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,26,347,DT,w/ XAI,47.236,3.8551563137,,1,0,1,0,,,,,0,Alcohol,numeric,12,11,-1,-0.256410256,0.2564102564,0,0,0,1,1,1,0,0.12986964,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,27,251,DT,w/ XAI,168.515,5.1270247666,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.31,0.57,0.26,0.3559693319,0.3559693319,0,1,1,1,0,1,1,0.42588377,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,28,275,DT,w/o XAI,64.823,4.1716604787,,1,0,1,0,,,,,0,Alcohol,numeric,13,11,-2,-0.512820513,0.5128205128,0,0,1,1,1,1,1,0.42605674,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,29,159,DT,w/ XAI,47.884,3.8687814194,,1,0,0,0,,,,,0,Alcohol,numeric,10,11,1,0.2564102564,0.2564102564,0,1,1,1,0,1,1,0.15645146,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,30,311,DT,w/o XAI,49.712,3.9062463527,,0,0,0,0,,,,,0,Alcohol,numeric,11,12,1,0.2564102564,0.2564102564,1,1,1,1,1,1,0,0.19712472,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,31,244,DT,w/o XAI,98.148,4.5864765435,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.31,0.57,0.26,0.3559693319,0.3559693319,0,1,1,1,0,1,1,0.46293068,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,32,381,DT,w/ XAI,170.86,5.1408445077,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.36,0.57,0.21,0.2875136911,0.2875136911,0,1,1,1,0,1,1,0.32775253,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,33,288,DT,w/o XAI,44.694,3.7998392644,,1,1,1,1,,,,,0,Alcohol,numeric,12,10,-2,-0.512820513,0.5128205128,0,0,0,1,1,1,0,0.35756618,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,34,179,DT,w/ XAI,35.84,3.5790645881,,1,1,1,1,,,,,0,Alcohol,numeric,12,10,-2,-0.512820513,0.5128205128,0,0,0,1,1,1,0,0.40477043,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,35,391,DT,w/o XAI,52.754,3.9656395989,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.31,0.57,0.26,0.3559693319,0.3559693319,0,1,0,1,0,1,0,0.104242265,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,36,134,DT,w/ XAI,34.233,3.5331900911,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.29,0.57,0.28,0.3833515882,0.3833515882,0,1,1,1,0,1,1,0.46854836,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,37,366,DT,w/o XAI,52.452,3.9598984657,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.39,0.37,-0.02,-0.027382256,0.0273822563,1,0,0,1,0,1,1,0.46848565,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,38,3,DT,w/o XAI,101.056,4.6156748186,,1,0,0,0,,,,,3,Vinegar Taint,numeric,0.46,0.57,0.11,0.1506024096,0.1506024096,0,0,1,1,1,1,1,0.29741764,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,39,148,DT,w/ XAI,25.673,3.245439856,,1,1,1,1,,,,,0,Alcohol,numeric,12,10,-2,-0.512820513,0.5128205128,0,0,0,1,1,1,0,0.38149953,DT:low,,1,False,0.8,0.75,42.7745,0,0
670639c708977ff6472b55cd,DT,mlp,wine_quality,low,counterfactual,40,53,DT,w/ XAI,68.57,4.2278551213,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.65,0.37,-0.28,-0.383351588,0.3833515882,1,0,0,1,0,1,1,0.47530156,DT:low,,1,False,0.8,0.75,42.7745,0,0
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,1,379,DT,w/o XAI,19.05,2.9470671016,40,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.4988944,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,2,211,DT,w/ XAI,19.152,2.9524071488,100,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.26125115,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,3,93,DT,w/ XAI,58.401,4.067333013,-100,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0.45772654,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,4,277,DT,w/o XAI,14.792,2.6940864941,100,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.4844786,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,5,27,DT,w/ XAI,24.523,3.1996114527,-100,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,0.33451504,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,6,200,DT,w/o XAI,2.557,0.9388346963,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.003031671,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,7,345,DT,w/o XAI,2.167,0.7733437226,100,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.41782695,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,8,205,DT,w/o XAI,2.359,0.8582378004,100,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,-0.001906306,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,9,154,DT,w/ XAI,2.398,0.8746350566,-100,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0.42004675,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,10,159,DT,w/o XAI,3.87,1.353254507,-100,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,0.15645146,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,11,347,DT,w/ XAI,4.758,1.5598274119,100,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0.12986964,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,12,42,DT,w/ XAI,3.942,1.3716882087,-60,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.45009798,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,13,7,DT,w/o XAI,4.668,1.5407307144,60,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.485797,DT:high,,0.5,False,0.625,0.35,3.98,0,1
67eda92ff014b05ef5504c8a,DT,mlp,wine_quality,high,forward,14,394,DT,w/ XAI,2.828,1.039569748,-60,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0.32775253,DT:high,,0.5,False,0.625,0.35,3.98,0,1
