Participant Id,Condition,Model,AppId,Complexity,Phase,Trial Index,Instance Id,XAIType,Tested w/ XAI,Time,Log(time),Response,AI prediction,DT prediction,LR prediction,Explainer prediction,Response==AI,Response==DT,Response==LR,Confidence in AI prediction,Response==Explainer,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Condition:Complexity,Mean(Response==Explainer),Mean(Changed explainer),Random,Changed cf direction,Trial index > 10,Column 41
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,3,346,DT,w/ XAI,39.03,3.664330581,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,4,106,LR,w/o XAI,30.479,3.417037922,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,5,224,DT,w/o XAI,24.841,3.212495514,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,6,184,DT,w/o XAI,23.255,3.146520163,60,1,1,1,1,1,1,1,60,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,7,165,LR,w/o XAI,20.164,3.003898836,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,8,269,DT,w/o XAI,24.686,3.206236281,100,1,1,1,1,1,1,1,100,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,9,10,LR,w/ XAI,91.236,4.513449556,40,1,1,1,1,1,1,1,40,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,10,200,LR,w/o XAI,22.041,3.092904355,-60,1,1,1,1,0,0,0,-60,0,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,11,179,DT,w/o XAI,92.962,4.532190808,60,1,1,1,1,1,1,1,60,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,12,270,LR,w/ XAI,96.617,4.570754709,-40,0,0,1,1,1,1,0,-40,0,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,13,47,DT,w/o XAI,20.837,3.036730253,-60,1,0,1,0,0,1,0,60,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,14,388,DT,w/ XAI,22.157,3.098153474,100,1,1,1,1,1,1,1,100,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,15,24,LR,w/o XAI,21.328,3.060020763,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,16,323,DT,w/ XAI,45.684,3.821748127,100,1,1,1,1,1,1,1,100,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,17,306,DT,w/ XAI,31.752,3.457955716,100,1,1,1,1,1,1,1,100,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,18,378,DT,w/ XAI,18.942,2.941381679,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,19,386,DT,w/o XAI,25.905,3.254436,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,20,355,LR,w/o XAI,29.864,3.396653742,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,21,216,DT,w/ XAI,19.212,2.955535084,-100,0,0,0,0,1,1,1,100,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,22,331,DT,w/ XAI,25.327,3.23187102,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,23,33,DT,w/ XAI,22.167,3.098604697,-100,0,0,0,0,1,1,1,100,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,24,83,LR,w/o XAI,17.053,2.836326141,-100,0,0,0,0,1,1,1,100,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,25,281,DT,w/o XAI,17.02,2.834389123,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,26,203,LR,w/ XAI,19.899,2.990669479,-40,0,0,0,0,1,1,1,40,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,27,129,DT,w/ XAI,13.927,2.633829402,100,1,0,1,0,1,0,1,-100,0,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,28,45,LR,w/ XAI,16.454,2.800568609,-80,1,0,1,1,0,1,0,-80,0,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,29,318,DT,w/ XAI,13.946,2.635192729,100,1,1,1,1,1,1,1,100,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,30,217,LR,w/o XAI,15.666,2.751492759,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,31,273,DT,w/ XAI,14.266,2.657879084,-100,0,0,0,0,1,1,1,100,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,32,44,DT,w/o XAI,14.151,2.649785293,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,33,296,DT,w/o XAI,21.139,3.051119676,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,34,100,DT,w/ XAI,22.738,3.124037534,-100,1,0,1,0,0,1,0,100,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,35,60,DT,w/o XAI,20.99,3.044046134,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,36,295,DT,w/o XAI,15.639,2.749767795,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,37,52,DT,w/ XAI,12.121,2.494939486,100,1,1,1,1,1,1,1,100,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,38,180,DT,w/o XAI,31.633,3.45420088,80,1,0,1,0,1,0,1,-80,0,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,39,342,LR,w/ XAI,15.455,2.737932576,-60,1,0,1,1,0,1,0,-60,0,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,forward,40,50,DT,w/o XAI,19.546,2.972770662,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,DT+LR:high,0.85,0.6,0,,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,1,27,DT,w/o XAI,66.017,4.189912285,,1,0,1,0,,,,,,1,Sulphates,numeric,0.39,0.53,0.14,1,1,0,0,0,DT+LR:high,0.85,0.6,0,0,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,2,13,LR,w/o XAI,86.507,4.460225336,,0,0,0,0,,,,,,3,Vinegar Taint,numeric,0.56,0.37,-0.19,1,0,1,0,0,DT+LR:high,0.85,0.6,0,1,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,3,307,LR,w/ XAI,101.501,4.620068651,,0,0,0,0,,,,,,1,Sulphates,numeric,0.56,0.8,0.24,0,1,0,1,1,DT+LR:high,0.85,0.6,0,1,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,4,393,LR,w/o XAI,99.152,4.596654026,,0,0,1,1,,,,,,0,Alcohol,numeric,12,13,1,1,1,1,1,1,DT+LR:high,0.85,0.6,0,1,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,5,226,LR,w/ XAI,60.528,4.103106068,,0,0,0,0,,,,,,0,Alcohol,numeric,10,13,3,1,0,1,0,0,DT+LR:high,0.85,0.6,0,1,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,6,96,LR,w/o XAI,54.147,3.99170257,,0,0,1,1,,,,,,3,Vinegar Taint,numeric,0.4,0.38,-0.02,0,1,0,1,1,DT+LR:high,0.85,0.6,0,1,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,7,205,LR,w/ XAI,41.442,3.724294859,,1,0,1,1,,,,,,0,Alcohol,numeric,11,10,-1,0,0,1,1,1,DT+LR:high,0.85,0.6,0,1,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,8,391,DT,w/ XAI,51.49,3.941387614,,1,1,1,1,,,,,,3,Vinegar Taint,numeric,0.31,0.57,0.26,1,1,0,0,0,DT+LR:high,0.85,0.6,0,1,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,9,290,DT,w/ XAI,61.331,4.116285425,,1,0,1,0,,,,,,3,Vinegar Taint,numeric,0.43,0.38,-0.05,0,1,1,0,1,DT+LR:high,0.85,0.6,0,0,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,10,147,DT,w/o XAI,63.302,4.147916924,,0,1,1,1,,,,,,0,Alcohol,numeric,9.9,12,2.1,1,1,1,1,1,DT+LR:high,0.85,0.6,0,1,0,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,11,15,LR,w/o XAI,30.602,3.421065366,,1,1,0,0,,,,,,1,Sulphates,numeric,0.7,0.61,-0.09,1,0,0,1,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,12,151,DT,w/o XAI,95.825,4.562523611,,0,0,0,0,,,,,,0,Alcohol,numeric,10,12,2,1,1,1,1,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,13,159,DT,w/ XAI,53.496,3.979606885,,1,0,1,0,,,,,,3,Vinegar Taint,numeric,0.66,0.38,-0.28,0,1,1,0,1,DT+LR:high,0.85,0.6,0,0,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,14,293,DT,w/o XAI,57.418,4.050357843,,1,0,1,0,,,,,,0,Alcohol,numeric,12,11,-1,0,1,1,0,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,15,395,DT,w/ XAI,44.321,3.791458605,,1,1,1,1,,,,,,0,Alcohol,numeric,11,10,-1,0,0,1,1,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,16,376,DT,w/ XAI,19.7,2.980618636,,1,0,1,0,,,,,,1,Sulphates,numeric,0.39,0.51,0.12,1,1,0,0,0,DT+LR:high,0.85,0.6,0,0,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,17,171,DT,w/o XAI,60.34,4.099995234,,1,1,1,1,,,,,,0,Alcohol,numeric,13,12,-1,0,1,1,0,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,18,255,LR,w/ XAI,23.238,3.14578887,,0,0,0,0,,,,,,1,Sulphates,numeric,0.71,1.1,0.39,0,1,0,1,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,19,275,LR,w/o XAI,36.192,3.5888381,,1,1,1,1,,,,,,0,Alcohol,numeric,13,12,-1,0,1,1,0,0,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,20,87,DT,w/o XAI,71.485,4.269487638,,0,1,0,1,,,,,,0,Alcohol,numeric,11,12,1,1,1,1,1,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,21,77,LR,w/o XAI,28.195,3.339144657,,1,1,0,0,,,,,,1,Sulphates,numeric,0.7,0.59,-0.11,0,0,1,1,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,22,241,LR,w/ XAI,74.173,4.306400203,,0,0,1,1,,,,,,3,Vinegar Taint,numeric,0.5,0.52,0.02,0,0,0,0,0,DT+LR:high,0.85,0.6,0,0,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,23,51,DT,w/o XAI,74.791,4.314697557,,0,0,0,0,,,,,,0,Alcohol,numeric,10,13,3,1,1,1,1,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,24,37,DT,w/ XAI,49.603,3.904051316,,0,0,0,0,,,,,,0,Alcohol,numeric,11,12,1,0,1,0,1,0,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,25,121,LR,w/o XAI,21.2,3.054001182,,1,1,1,1,,,,,,1,Sulphates,numeric,0.9,0.59,-0.31,1,1,0,0,0,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,26,136,LR,w/o XAI,71.732,4.272936952,,0,0,0,0,,,,,,0,Alcohol,numeric,11,12,1,1,1,1,1,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,27,187,DT,w/o XAI,45.334,3.814057303,,1,1,1,1,,,,,,1,Sulphates,numeric,0.79,0.49,-0.3,0,1,1,0,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,28,111,LR,w/ XAI,73.1,4.291828367,,0,0,1,1,,,,,,2,SO2,numeric,16,39,23,0,0,0,0,0,DT+LR:high,0.85,0.6,0,0,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,29,266,LR,w/ XAI,54.548,3.999081048,,0,0,0,0,,,,,,0,Alcohol,numeric,10,12,2,1,1,1,1,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,30,3,DT,w/ XAI,39.103,3.66619919,,1,0,1,0,,,,,,3,Vinegar Taint,numeric,0.46,0.37,-0.09,1,1,0,0,0,DT+LR:high,0.85,0.6,0,0,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,31,169,DT,w/o XAI,32.401,3.478189287,,1,1,1,1,,,,,,1,Sulphates,numeric,0.81,0.59,-0.22,0,1,1,0,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,32,152,LR,w/ XAI,24.693,3.206519803,,0,0,1,1,,,,,,2,SO2,numeric,32,49,17,0,0,0,0,0,DT+LR:high,0.85,0.6,0,0,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,33,234,LR,w/o XAI,39.582,3.67837447,,0,0,0,0,,,,,,0,Alcohol,numeric,9.6,12,2.4,0,0,0,0,0,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,34,347,DT,w/ XAI,56.789,4.039342645,,1,0,1,0,,,,,,0,Alcohol,numeric,12,11,-1,0,0,1,1,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,35,135,LR,w/o XAI,41.944,3.736335395,,0,0,1,1,,,,,,0,Alcohol,numeric,11,13,2,1,1,1,1,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,36,288,DT,w/o XAI,30.83,3.428488242,,1,1,1,1,,,,,,1,Sulphates,numeric,0.72,0.49,-0.23,0,1,1,0,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,37,365,DT,w/ XAI,32.832,3.49140365,,0,0,0,0,,,,,,3,Vinegar Taint,numeric,0.64,0.37,-0.27,1,0,1,0,1,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,38,0,DT,w/ XAI,74.099,4.305402037,,1,0,1,0,,,,,,0,Alcohol,numeric,11,12,1,1,1,0,0,0,DT+LR:high,0.85,0.6,0,0,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,39,371,LR,w/ XAI,55.941,4.024297564,,1,1,1,1,,,,,,3,Vinegar Taint,numeric,0.38,0.44,0.06,1,1,0,0,0,DT+LR:high,0.85,0.6,0,1,1,
6734fea463aec8e2cdfa8376,DT+LR,mlp,wine_quality,high,counterfactual,40,93,LR,w/ XAI,79.417,4.374712451,,1,1,1,1,,,,,,3,Vinegar Taint,numeric,0.31,0.87,0.56,0,1,1,0,0,DT+LR:high,0.85,0.6,0,1,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,1,3,LR,w/o XAI,115.364,4.748092347,80,1,0,0,0,1,0,0,-80,0,,,,,,,,,,,,LR:low,0.675,0.575,0,,0,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,2,270,LR,w/o XAI,47.824,3.867527606,-80,0,1,1,1,1,0,0,-80,0,,,,,,,,,,,,LR:low,0.675,0.575,0,,0,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,3,36,LR,w/o XAI,22.832,3.128163061,-60,0,0,0,0,1,1,1,60,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,0,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,4,399,LR,w/ XAI,17.641,2.870225738,-100,0,0,0,0,1,1,1,100,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,0,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,5,13,LR,w/ XAI,19.238,2.95688749,-100,0,0,0,0,1,1,1,100,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,0,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,6,303,LR,w/o XAI,15.109,2.715290593,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,0,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,7,363,LR,w/o XAI,15.097,2.714496049,80,1,1,0,0,1,1,0,-80,0,,,,,,,,,,,,LR:low,0.675,0.575,0,,0,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,8,54,LR,w/o XAI,17.457,2.859740714,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,0,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,9,8,LR,w/o XAI,17.392,2.85601033,60,1,1,1,1,1,1,1,60,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,0,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,10,171,LR,w/ XAI,37.403,3.621750915,-100,1,0,1,1,0,1,0,-100,0,,,,,,,,,,,,LR:low,0.675,0.575,0,,0,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,11,144,LR,w/ XAI,16.707,2.815827793,-100,1,1,1,1,0,0,0,-100,0,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,12,183,LR,w/ XAI,16.955,2.830562776,-100,1,1,1,1,0,0,0,-100,0,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,13,281,LR,w/ XAI,26.992,3.295540526,-100,0,0,0,0,1,1,1,100,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,14,138,LR,w/ XAI,15.386,2.733458005,-100,1,0,1,1,0,1,0,-100,0,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,15,37,LR,w/o XAI,13.982,2.637770788,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,16,34,LR,w/o XAI,2.451,0.896496105,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,17,247,LR,w/ XAI,2.477,0.907048151,60,1,1,1,1,1,1,1,60,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,18,69,LR,w/ XAI,2.1,0.741937345,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,19,146,LR,w/o XAI,6.71,1.903598951,-40,0,0,0,0,1,1,1,40,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,20,269,LR,w/ XAI,2.777,1.021371208,-40,1,1,1,1,0,0,0,-40,0,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,21,271,LR,w/ XAI,20.626,3.026552416,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,22,102,LR,w/ XAI,4.289,1.456053606,-60,0,0,0,0,1,1,1,60,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,23,237,LR,w/o XAI,2.48,0.90825856,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,24,365,LR,w/ XAI,1.945,0.665261977,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,25,1,LR,w/ XAI,2.149,0.765002618,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,26,278,LR,w/o XAI,2.506,0.918687857,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,27,317,LR,w/o XAI,1.641,0.495305812,-60,1,0,1,1,0,1,0,-60,0,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,28,87,LR,w/o XAI,12.299,2.509517958,-80,0,1,0,0,1,0,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,29,398,LR,w/o XAI,2.109,0.746213902,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,30,320,LR,w/ XAI,2.605,0.957432675,60,1,1,1,1,1,1,1,60,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,31,329,LR,w/o XAI,2.092,0.738120546,80,0,0,1,1,0,0,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,32,153,LR,w/ XAI,3.474,1.245306668,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,33,238,LR,w/ XAI,1.759,0.564745466,-80,1,1,1,1,0,0,0,-80,0,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,34,391,LR,w/ XAI,15.807,2.76045288,60,1,1,1,1,1,1,1,60,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,35,376,LR,w/ XAI,2.802,1.030333448,-100,1,1,1,1,0,0,0,-100,0,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,36,143,LR,w/o XAI,2.309,0.83681453,-80,1,1,1,1,0,0,0,-80,0,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
67e089199b2161a43c738b97,LR,mlp,wine_quality,low,forward,37,285,LR,w/ XAI,2.244,0.808259988,-40,0,0,0,0,1,1,1,40,1,,,,,,,,,,,,LR:low,0.675,0.575,0,,1,
